"","pair1","pair2","Yfrom","Yuntil","correlation","observation","p"
"297405","P1262","P1336",1988,1995,0.5513574,537,4.932954e-44
"297407","P1262","P1338",1988,1995,0.476018,289,9.47469e-18
"298093","P1293","P1295",1988,1995,0.1722916,270,0.00452315
"298097","P1293","P1304",1988,1995,0.3835369,343,1.830052e-13
"298098","P1293","P1305",1988,1995,0.1837193,260,0.002944619
"298105","P1293","P1320",1988,1995,0.1780186,279,0.002844908
"298108","P1293","P1331",1988,1995,0.3824643,413,7.792322e-16
"298111","P1293","P1334",1988,1995,0.4869116,286,1.970034e-18
"298112","P1293","P1336",1988,1995,0.3779765,557,2.3365e-20
"298114","P1293","P1338",1988,1995,0.3149696,315,1.103375e-08
"298135","P1295","P1304",1988,1995,0.4425477,324,5.698707e-17
"298136","P1295","P1305",1988,1995,0.2313838,257,0.0001824216
"298142","P1295","P1320",1988,1995,0.3143316,259,2.394812e-07
"298148","P1295","P1331",1988,1995,0.5777388,389,5.171622e-36
"298151","P1295","P1334",1988,1995,0.3876992,276,2.479312e-11
"298153","P1295","P1336",1988,1995,0.5070496,538,1.734776e-36
"298155","P1295","P1338",1988,1995,0.3195455,299,1.593662e-08
"298469","P1304","P1305",1988,1995,0.2740041,336,3.363843e-07
"298480","P1304","P1320",1988,1995,0.3754797,331,1.599145e-12
"298489","P1304","P1331",1988,1995,0.5205258,428,4.320429e-31
"298492","P1304","P1334",1988,1995,0.4767462,326,6.646426e-20
"298494","P1304","P1336",1988,1995,0.5468615,546,6.604415e-44
"298496","P1304","P1338",1988,1995,0.4345193,346,2.288017e-17
"298508","P1305","P1320",1988,1995,0.2325358,269,0.0001185993
"298512","P1305","P1331",1988,1995,0.3394227,414,1.273735e-12
"298515","P1305","P1334",1988,1995,0.277065,279,2.608717e-06
"298516","P1305","P1336",1988,1995,0.3974263,548,3.526394e-22
"298518","P1305","P1338",1988,1995,0.2637925,313,2.219039e-06
"298715","P1312","P1484",1976,1987,0.3937144,968,3.025515e-37
"298979","P1318","P1336",1988,1995,-0.1172316,606,0.003853523
"298989","P1319","P1336",1988,1995,0.3436771,544,1.583431e-16
"298998","P1320","P1331",1988,1995,0.613094,394,4.871277e-42
"299001","P1320","P1334",1988,1995,0.2945091,288,3.588714e-07
"299002","P1320","P1336",1988,1995,0.4748668,543,6.86094e-32
"299004","P1320","P1338",1988,1995,0.3963032,299,1.098463e-12
"299071","P1331","P1334",1988,1995,0.6309102,403,3.987692e-46
"299072","P1331","P1335",1988,1995,0.3749295,401,7.863749e-15
"299073","P1331","P1336",1988,1995,0.514536,567,1.203785e-39
"299075","P1331","P1338",1988,1995,0.5976395,411,3.738906e-41
"299354","P1334","P1336",1988,1995,0.5167569,543,2.109909e-38
"299356","P1334","P1338",1988,1995,0.457126,311,1.831216e-17
"299358","P1335","P1336",1988,1995,0.2737018,546,7.74545e-11
"299362","P1336","P1338",1988,1995,0.5209129,544,3.617964e-39
"303371","P1352","P1427",1976,1987,0.2858074,435,1.271744e-09
"303376","P1352","P1435",1976,1987,0.3783971,639,3.486637e-23
"303384","P1352","P1462",1976,1987,0.3657209,511,1.287833e-17
"303397","P1352","P1484",1976,1987,0.4564109,958,1.818295e-50
"303405","P1352","P1496",1976,1987,0.4030491,504,4.145308e-21
"303411","P1352","P1503",1976,1987,0.1018904,524,0.01965435
"303461","P1352","P1566",1984,1987,0.4913221,174,5.832928e-12
"303483","P1352","P1595",1976,1987,0.3529648,503,3.333588e-16
"303484","P1352","P1596",1976,1987,0.4445993,514,2.572413e-26
"303488","P1352","P1601",1976,1987,0.4628784,532,1.320128e-29
"303490","P1352","P1608",1976,1987,0.2635336,539,5.156268e-10
"303502","P1352","P1629",1976,1987,0.3492111,735,1.667591e-22
"303503","P1352","P1630",1976,1987,0.5515576,735,9.845297e-60
"303505","P1352","P1632",1976,1987,0.3076142,591,2.030973e-14
"303506","P1352","P1633",1976,1987,0.4935438,625,1.103481e-39
"303507","P1352","P1634",1976,1987,0.3932017,677,1.867512e-26
"303511","P1352","P1640",1976,1987,0.3649612,835,1.046741e-27
"303512","P1352","P1641",1976,1987,0.2807592,506,1.278783e-10
"303513","P1352","P1643",1976,1987,0.493971,925,4.570098e-58
"303520","P1352","P1654",1976,1987,0.5688058,674,4.933403e-59
"303529","P1352","P1668",1976,1987,0.3745254,562,3.724265e-20
"303741","P1353","P1643",1976,1987,0.5055397,924,4.217343e-61
"308794","P1369","P1370",1976,1987,0.1062404,498,0.01771082
"308800","P1369","P1376",1976,1987,0.1123029,505,0.01155559
"308921","P1369","P1561",1976,1987,-0.1456021,871,1.603635e-05
"308925","P1369","P1566",1984,1987,-0.1949144,229,0.003057376
"308975","P1369","P1633",1976,1987,-0.07755532,699,0.04037682
"308976","P1369","P1634",1976,1987,0.08403602,737,0.02251575
"308981","P1369","P1640",1976,1987,0.125436,870,0.0002079402
"308984","P1369","P1643",1976,1987,0.1679517,981,1.214343e-07
"309063","P1370","P1376",1976,1987,-0.1298439,586,0.001633702
"309074","P1370","P1388",1976,1987,-0.3537175,535,3.265895e-17
"309110","P1370","P1435",1976,1987,-0.128765,748,0.0004147931
"309123","P1370","P1462",1976,1987,-0.4259443,694,5.850312e-32
"309133","P1370","P1484",1976,1987,-0.06346082,1077,0.03731348
"309141","P1370","P1496",1976,1987,-0.3897762,676,5.961892e-26
"309167","P1370","P1530",1976,1987,-0.3112153,605,4.709449e-15
"309169","P1370","P1532",1976,1987,-0.3321483,588,1.305754e-16
"309189","P1370","P1554",1976,1987,-0.4560532,904,1.236747e-47
"309193","P1370","P1558",1976,1987,-0.295683,931,3.063689e-20
"309194","P1370","P1559",1976,1987,-0.3975806,871,2.304644e-34
"309196","P1370","P1561",1976,1987,-0.1779289,915,6.023646e-08
"309200","P1370","P1566",1984,1987,-0.3039863,246,1.179604e-06
"309201","P1370","P1567",1976,1987,-0.2827625,661,1.284682e-13
"309212","P1370","P1580",1976,1987,-0.3112125,619,2.284023e-15
"309224","P1370","P1593",1983,1987,-0.3527996,244,1.463065e-08
"309226","P1370","P1595",1976,1987,-0.3604588,663,8.976628e-22
"309227","P1370","P1596",1976,1987,-0.3799564,671,1.802114e-24
"309231","P1370","P1601",1976,1987,-0.3674175,700,8.515316e-24
"309232","P1370","P1602",1976,1987,-0.3368378,653,8.676967e-19
"309238","P1370","P1608",1976,1987,-0.2866528,699,1.093457e-14
"309239","P1370","P1609",1976,1987,-0.3668653,595,2.149928e-20
"309256","P1370","P1629",1976,1987,-0.1987167,858,4.334408e-09
"309257","P1370","P1630",1976,1987,-0.1373168,864,5.129936e-05
"309259","P1370","P1632",1976,1987,-0.2509772,729,6.194954e-12
"309260","P1370","P1633",1976,1987,-0.2288081,772,1.254134e-10
"309261","P1370","P1634",1976,1987,-0.1378249,815,7.898257e-05
"309266","P1370","P1641",1976,1987,-0.3283523,675,1.969261e-18
"309276","P1370","P1654",1976,1987,-0.216102,827,3.396169e-10
"309286","P1370","P1668",1976,1987,-0.3131046,735,3.510653e-18
"309290","P1370","P1672",1976,1987,-0.3897902,626,3.795076e-24
"310872","P1376","P1383",1976,1987,0.2983154,445,1.344319e-10
"310874","P1376","P1388",1976,1987,0.1386273,472,0.002541493
"310879","P1376","P1394",1976,1987,0.2486169,472,4.420111e-08
"310881","P1376","P1396",1976,1987,0.1696782,457,0.0002686135
"310903","P1376","P1435",1976,1987,0.1528225,703,4.728242e-05
"310924","P1376","P1484",1976,1987,0.2723762,1043,3.371419e-19
"310927","P1376","P1493",1976,1987,0.1038167,549,0.01495209
"310928","P1376","P1496",1976,1987,0.2053297,589,5.000905e-07
"310934","P1376","P1504",1976,1987,0.1905046,486,2.360746e-05
"310945","P1376","P1530",1976,1987,0.1815718,535,2.388178e-05
"310960","P1376","P1554",1976,1987,-0.2126847,850,3.765672e-10
"310963","P1376","P1558",1976,1987,-0.3374042,939,1.964912e-26
"310966","P1376","P1561",1976,1987,-0.1081502,931,0.0009491694
"310968","P1376","P1563",1976,1987,-0.09390894,575,0.02432635
"310970","P1376","P1566",1984,1987,0.2476738,213,0.0002617816
"310971","P1376","P1567",1976,1987,0.2751758,577,1.745209e-11
"310980","P1376","P1580",1976,1987,0.2350014,547,2.671285e-08
"310985","P1376","P1593",1983,1987,0.2988409,216,7.854511e-06
"310987","P1376","P1595",1976,1987,0.1333098,586,0.001217933
"310988","P1376","P1596",1976,1987,0.1727196,601,2.067292e-05
"310991","P1376","P1601",1976,1987,0.1459377,622,0.0002602843
"310994","P1376","P1608",1976,1987,0.1742464,610,1.505428e-05
"311005","P1376","P1629",1976,1987,0.1159156,804,0.0009920663
"311006","P1376","P1630",1976,1987,0.3380579,801,7.273542e-23
"311007","P1376","P1632",1976,1987,0.2181011,659,1.545119e-08
"311008","P1376","P1633",1976,1987,0.3090531,692,8.815398e-17
"311009","P1376","P1634",1976,1987,0.347865,739,1.907881e-22
"311015","P1376","P1640",1976,1987,0.2578333,879,8.164241e-15
"311016","P1376","P1641",1976,1987,0.2006694,595,8.02154e-07
"311017","P1376","P1643",1976,1987,0.4332766,974,7.657269e-46
"311024","P1376","P1654",1976,1987,0.2853924,770,6.748757e-16
"311026","P1376","P1657",1976,1987,0.1432859,508,0.001202574
"311035","P1376","P1668",1976,1987,0.1724895,664,7.825128e-06
"312871","P1383","P1566",1984,1987,0.2571525,179,0.0005108782
"312918","P1383","P1629",1976,1987,0.2149222,739,3.596075e-09
"312919","P1383","P1630",1976,1987,0.407656,733,1.018343e-30
"312921","P1383","P1633",1976,1987,0.3047097,625,6.783208e-15
"312922","P1383","P1634",1976,1987,0.3132797,673,8.61491e-17
"312927","P1383","P1640",1976,1987,0.3087976,830,8.512752e-20
"312930","P1383","P1643",1976,1987,0.4389343,924,8.458822e-45
"312939","P1383","P1654",1976,1987,0.3104518,683,1.001298e-16
"313849","P1387","P1566",1984,1987,0.2728531,172,0.0002931263
"313850","P1387","P1567",1976,1987,0.5410674,466,8.576983e-37
"313897","P1387","P1634",1976,1987,0.5057178,655,8.028146e-44
"313900","P1387","P1640",1976,1987,0.4772564,817,1.051032e-47
"313903","P1387","P1643",1976,1987,0.5758241,917,4.187557e-82
"313965","P1388","P1396",1976,1987,0.3968382,363,3.848277e-15
"313987","P1388","P1435",1976,1987,0.4239475,629,7.905838e-29
"313999","P1388","P1462",1976,1987,0.4659412,511,6.685079e-29
"314007","P1388","P1484",1976,1987,0.2821039,1008,6.755303e-20
"314011","P1388","P1493",1976,1987,0.3286938,447,1.011411e-12
"314013","P1388","P1496",1976,1987,0.4216997,500,5.617362e-23
"314025","P1388","P1530",1976,1987,0.3937392,441,8.349118e-18
"314026","P1388","P1532",1976,1987,0.2485279,434,1.562101e-07
"314048","P1388","P1564",1976,1987,0.5445737,389,2.030077e-31
"314050","P1388","P1566",1984,1987,0.3865582,172,1.625481e-07
"314051","P1388","P1567",1976,1987,0.6124475,474,3.879411e-50
"314058","P1388","P1580",1976,1987,0.4078648,464,5.024601e-20
"314060","P1388","P1588",1976,1987,0.2574709,482,9.755049e-09
"314061","P1388","P1589",1976,1987,0.2958492,452,1.393342e-10
"314064","P1388","P1593",1983,1987,0.4676204,154,9.69006e-10
"314065","P1388","P1595",1976,1987,0.5461038,487,3.325338e-39
"314066","P1388","P1596",1976,1987,0.5660648,500,1.05884e-43
"314069","P1388","P1601",1976,1987,0.3876282,548,4.325737e-21
"314070","P1388","P1602",1976,1987,0.3247253,518,3.479178e-14
"314073","P1388","P1606",1976,1987,0.2856271,496,9.132259e-11
"314074","P1388","P1607",1976,1987,0.2748844,382,4.747854e-08
"314075","P1388","P1608",1976,1987,0.5565149,517,2.235235e-43
"314076","P1388","P1609",1976,1987,0.278733,441,2.597451e-09
"314078","P1388","P1619",1977,1987,0.2345706,403,1.926999e-06
"314084","P1388","P1629",1976,1987,0.2781594,757,6.447218e-15
"314085","P1388","P1630",1976,1987,0.4526722,745,6.493954e-39
"314086","P1388","P1631",1976,1987,0.2053821,493,4.270754e-06
"314087","P1388","P1632",1976,1987,0.5981192,577,2.879938e-57
"314088","P1388","P1633",1976,1987,0.6049608,618,5.919203e-63
"314089","P1388","P1634",1976,1987,0.6010149,668,7.802914e-67
"314093","P1388","P1640",1976,1987,0.5096912,827,6.99668e-56
"314094","P1388","P1641",1976,1987,0.6280266,489,5.2221e-55
"314095","P1388","P1642",1976,1987,0.356837,424,3.538988e-14
"314096","P1388","P1643",1976,1987,0.6527176,923,3.708945e-113
"314101","P1388","P1654",1976,1987,0.4310347,698,6.017197e-33
"314103","P1388","P1657",1976,1987,0.3635059,395,8.764227e-14
"314107","P1388","P1668",1976,1987,0.3001492,600,5.883535e-14
"314108","P1388","P1672",1976,1987,0.2349904,468,2.715327e-07
"314133","P1388","P1741",1979,1982,0.435249,122,5.440804e-07
"314134","P1388","P1743",1976,1982,0.3595881,240,9.774524e-09
"314635","P1391","P1566",1984,1987,0.4189155,176,7.195114e-09
"314680","P1391","P1630",1976,1987,0.4526454,740,1.169051e-38
"314684","P1391","P1634",1976,1987,0.3366794,672,2.838597e-19
"314688","P1391","P1640",1976,1987,0.357105,828,2.619394e-26
"314690","P1391","P1643",1976,1987,0.4713293,926,2.175581e-52
"315177","P1393","P1566",1984,1987,0.4416907,164,3.21056e-09
"315375","P1394","P1484",1976,1987,0.1302014,1016,3.144225e-05
"315449","P1394","P1566",1984,1987,0.1813031,186,0.01326646
"315501","P1394","P1630",1976,1987,0.2061932,762,9.228924e-09
"315503","P1394","P1633",1976,1987,0.143259,649,0.0002507835
"315504","P1394","P1634",1976,1987,0.1236108,710,0.0009648703
"315509","P1394","P1640",1976,1987,0.1647294,850,1.374955e-06
"315511","P1394","P1643",1976,1987,0.2854658,948,3.103345e-19
"315521","P1394","P1654",1976,1987,0.1523229,721,4.008613e-05
"315873","P1396","P1435",1976,1987,0.3153704,647,2.088083e-16
"315883","P1396","P1462",1976,1987,0.3392622,521,1.685068e-15
"315892","P1396","P1484",1976,1987,0.3425319,991,1.158894e-28
"315899","P1396","P1496",1976,1987,0.373011,506,3.775577e-18
"315916","P1396","P1530",1976,1987,0.2832821,441,1.390767e-09
"315917","P1396","P1532",1976,1987,0.1485608,430,0.002009585
"315946","P1396","P1566",1984,1987,0.615351,173,2.09653e-19
"315947","P1396","P1567",1976,1987,0.5813807,482,6.313321e-45
"315957","P1396","P1580",1976,1987,0.4795486,453,1.988355e-27
"315960","P1396","P1588",1976,1987,0.2366715,470,2.089602e-07
"315962","P1396","P1593",1983,1987,0.2653743,169,0.0004884804
"315964","P1396","P1595",1976,1987,0.403182,505,3.668806e-21
"315965","P1396","P1596",1976,1987,0.4397434,510,1.573323e-25
"315968","P1396","P1601",1976,1987,0.4464988,533,1.772516e-27
"315969","P1396","P1602",1976,1987,0.2414267,509,3.483192e-08
"315973","P1396","P1606",1976,1987,0.1109944,510,0.01213447
"315975","P1396","P1608",1976,1987,0.4799254,520,2.592773e-31
"315985","P1396","P1629",1976,1987,0.3271633,734,9.020346e-20
"315986","P1396","P1630",1976,1987,0.4854555,738,6.734532e-45
"315987","P1396","P1631",1976,1987,0.2970387,476,3.75519e-11
"315988","P1396","P1632",1976,1987,0.4689555,580,4.735554e-33
"315989","P1396","P1633",1976,1987,0.514111,628,1.164065e-43
"315990","P1396","P1634",1976,1987,0.5221776,670,3.875125e-48
"315994","P1396","P1640",1976,1987,0.5065207,823,7.659583e-55
"315995","P1396","P1641",1976,1987,0.4673604,500,1.698226e-28
"315997","P1396","P1643",1976,1987,0.6175586,920,7.816534e-98
"316003","P1396","P1654",1976,1987,0.4972439,685,4.59234e-44
"316010","P1396","P1668",1976,1987,0.3504709,587,2.091296e-18
"316011","P1396","P1672",1976,1987,0.2026871,460,1.182011e-05
"316031","P1396","P1741",1979,1982,0.4403915,122,3.852761e-07
"321253","P1420","P1484",1976,1987,0.3322392,978,1.239594e-26
"321352","P1420","P1630",1976,1987,0.3745168,753,1.743275e-26
"321354","P1420","P1634",1976,1987,0.1866872,697,6.92208e-07
"321357","P1420","P1640",1976,1987,0.1308817,861,0.0001174274
"321358","P1420","P1643",1976,1987,0.3063937,937,8.142298e-22
"321368","P1420","P1654",1976,1987,0.3097006,692,7.550393e-17
"321376","P1420","P1668",1976,1987,0.2197078,574,1.052269e-07
"322858","P1427","P1435",1976,1987,0.1295216,726,0.0004676826
"322867","P1427","P1462",1976,1987,0.1882709,600,3.423099e-06
"322879","P1427","P1484",1976,1987,0.3708594,1016,1.767894e-34
"322880","P1427","P1485",1976,1987,0.1960335,553,3.406993e-06
"322886","P1427","P1493",1976,1987,0.1964564,538,4.411562e-06
"322889","P1427","P1496",1976,1987,0.242172,589,2.621287e-09
"322925","P1427","P1554",1976,1987,-0.1143731,823,0.001012831
"322934","P1427","P1566",1984,1987,0.277581,193,9.294325e-05
"322935","P1427","P1567",1976,1987,0.2339847,594,7.880756e-09
"322942","P1427","P1580",1976,1987,0.1745753,561,3.21555e-05
"322952","P1427","P1595",1976,1987,0.1532669,594,0.0001770121
"322953","P1427","P1596",1976,1987,0.2587408,590,1.765905e-10
"322957","P1427","P1601",1976,1987,0.2685331,607,1.741026e-11
"322960","P1427","P1608",1976,1987,0.1363109,615,0.0007005712
"322962","P1427","P1613",1976,1987,0.2427923,500,3.843655e-08
"322966","P1427","P1619",1977,1987,0.2047319,487,5.244475e-06
"322972","P1427","P1629",1976,1987,0.08808748,810,0.01214102
"322973","P1427","P1630",1976,1987,0.4207796,792,2.499119e-35
"322974","P1427","P1631",1976,1987,0.1369179,553,0.00124798
"322975","P1427","P1632",1976,1987,0.187334,663,1.188239e-06
"322976","P1427","P1633",1976,1987,0.3072469,698,1.002242e-16
"322977","P1427","P1634",1976,1987,0.3161096,727,2.469106e-18
"322981","P1427","P1640",1976,1987,0.2363772,886,1.023933e-12
"322982","P1427","P1641",1976,1987,0.2315344,590,1.274011e-08
"322983","P1427","P1643",1976,1987,0.4363953,962,5.348563e-46
"322991","P1427","P1654",1976,1987,0.4676285,711,6.501034e-40
"322993","P1427","P1657",1976,1987,0.2201336,501,6.4872e-07
"323000","P1427","P1668",1976,1987,0.3770145,614,3.575114e-22
"323030","P1427","P1741",1979,1982,0.2475637,168,0.001214941
"323269","P1429","P1484",1976,1987,0.4223514,961,7.374674e-43
"323366","P1429","P1630",1976,1987,0.538131,727,8.173717e-56
"323376","P1429","P1643",1976,1987,0.5053609,923,5.471036e-61
"323384","P1429","P1654",1976,1987,0.5792403,660,2.114493e-60
"324675","P1435","P1437",1976,1987,0.1639405,652,2.592817e-05
"324686","P1435","P1462",1976,1987,0.4377693,670,9.662846e-33
"324692","P1435","P1469",1976,1987,0.08909988,635,0.02474955
"324701","P1435","P1484",1976,1987,0.2387359,1106,8.471155e-16
"324706","P1435","P1493",1976,1987,0.2988566,652,6.425798e-15
"324708","P1435","P1495",1976,1987,0.3082397,632,2.235772e-15
"324709","P1435","P1496",1976,1987,0.3023545,673,1.078541e-15
"324715","P1435","P1504",1976,1987,0.2239363,651,7.640604e-09
"324732","P1435","P1530",1976,1987,0.3720032,650,9.175759e-23
"324733","P1435","P1532",1976,1987,0.2018546,670,1.368296e-07
"324740","P1435","P1548",1976,1987,-0.08446519,718,0.02361159
"324742","P1435","P1551",1976,1987,-0.2519507,778,9.918409e-13
"324745","P1435","P1558",1976,1987,-0.2007284,1003,1.412188e-10
"324746","P1435","P1559",1976,1987,-0.2941334,958,1.424953e-20
"324748","P1435","P1561",1976,1987,0.07035271,984,0.02732748
"324750","P1435","P1563",1976,1987,0.1152226,652,0.003216012
"324751","P1435","P1564",1976,1987,0.4428205,624,2.373231e-31
"324753","P1435","P1566",1984,1987,0.3272736,219,7.324496e-07
"324754","P1435","P1567",1976,1987,0.3375305,695,5.579291e-20
"324758","P1435","P1574",1976,1987,0.1098463,683,0.004050568
"324764","P1435","P1580",1976,1987,0.3171444,674,3.255205e-17
"324770","P1435","P1588",1976,1987,0.1520532,700,5.361789e-05
"324771","P1435","P1589",1976,1987,0.1298655,693,0.0006101843
"324774","P1435","P1593",1983,1987,0.3737438,251,9.674959e-10
"324776","P1435","P1595",1976,1987,0.4498893,670,1.071349e-34
"324777","P1435","P1596",1976,1987,0.4683434,674,4.802225e-38
"324782","P1435","P1601",1976,1987,0.3710389,705,1.969561e-24
"324783","P1435","P1602",1976,1987,0.2158558,724,4.427962e-09
"324786","P1435","P1606",1976,1987,0.1357999,683,0.0003722264
"324787","P1435","P1607",1976,1987,0.3143808,632,5.779631e-16
"324788","P1435","P1608",1976,1987,0.3486815,696,2.506972e-21
"324789","P1435","P1609",1976,1987,0.2100784,665,4.542152e-08
"324792","P1435","P1613",1976,1987,0.2163874,679,1.228161e-08
"324797","P1435","P1619",1977,1987,0.3038852,598,3.053379e-14
"324801","P1435","P1629",1976,1987,0.1884214,864,2.398621e-08
"324802","P1435","P1630",1976,1987,0.3193815,844,1.81483e-21
"324803","P1435","P1631",1976,1987,0.2505788,698,1.870614e-11
"324804","P1435","P1632",1976,1987,0.3583046,721,2.900057e-23
"324805","P1435","P1633",1976,1987,0.3967237,756,6.651111e-30
"324806","P1435","P1634",1976,1987,0.3743174,775,3.488094e-27
"324811","P1435","P1640",1976,1987,0.4312965,905,2.69167e-42
"324812","P1435","P1641",1976,1987,0.3961166,677,7.390232e-27
"324813","P1435","P1642",1976,1987,0.2446111,646,2.955545e-10
"324814","P1435","P1643",1976,1987,0.4629044,984,2.06555e-53
"324818","P1435","P1648",1976,1987,-0.1125928,725,0.002396742
"324821","P1435","P1654",1976,1987,0.3134092,835,1.73405e-20
"324824","P1435","P1657",1976,1987,0.4022623,635,4.267388e-26
"324831","P1435","P1668",1976,1987,0.1362045,790,0.0001229648
"324853","P1435","P1705",1976,1984,0.2637366,503,1.890393e-09
"324863","P1435","P1723",1976,1983,-0.09370995,493,0.03752592
"324871","P1435","P1741",1979,1982,0.3863218,222,2.578049e-09
"324873","P1435","P1743",1976,1982,0.2542574,394,3.13519e-07
"325077","P1437","P1462",1976,1987,0.273595,535,1.221122e-10
"325087","P1437","P1484",1976,1987,0.1824529,1034,3.431317e-09
"325093","P1437","P1493",1976,1987,0.2104118,474,3.824035e-06
"325095","P1437","P1496",1976,1987,0.3282227,521,1.496564e-14
"325099","P1437","P1503",1976,1987,-0.08057223,607,0.047231
"325109","P1437","P1532",1976,1987,0.1361171,483,0.002720316
"325121","P1437","P1554",1976,1987,-0.2172297,809,4.270619e-10
"325130","P1437","P1564",1976,1987,0.2458885,433,2.200118e-07
"325131","P1437","P1566",1984,1987,0.376747,176,2.554341e-07
"325132","P1437","P1567",1976,1987,0.2517476,548,2.282332e-09
"325142","P1437","P1580",1976,1987,0.1875776,519,1.6984e-05
"325145","P1437","P1595",1976,1987,0.2153996,533,5.160157e-07
"325146","P1437","P1596",1976,1987,0.306359,533,4.800641e-13
"325147","P1437","P1601",1976,1987,0.1509883,591,0.0002296307
"325148","P1437","P1606",1976,1987,0.2194372,526,3.71852e-07
"325149","P1437","P1607",1976,1987,0.186004,438,9.007648e-05
"325150","P1437","P1608",1976,1987,0.3234432,555,5.55613e-15
"325151","P1437","P1609",1976,1987,0.1221648,494,0.006556715
"325158","P1437","P1619",1977,1987,0.2391821,414,8.498113e-07
"325162","P1437","P1629",1976,1987,0.1047304,794,0.003131007
"325163","P1437","P1630",1976,1987,0.3828775,759,6.578368e-28
"325164","P1437","P1632",1976,1987,0.3384446,603,1.261837e-17
"325165","P1437","P1633",1976,1987,0.4842422,635,1.213833e-38
"325166","P1437","P1634",1976,1987,0.3822134,687,2.553688e-25
"325170","P1437","P1640",1976,1987,0.2664743,847,3.098919e-15
"325171","P1437","P1641",1976,1987,0.3472445,526,2.372495e-16
"325172","P1437","P1642",1976,1987,0.307451,464,1.292417e-11
"325173","P1437","P1643",1976,1987,0.5504337,926,1.808416e-74
"325182","P1437","P1654",1976,1987,0.3335314,734,1.57161e-20
"325183","P1437","P1657",1976,1987,0.2086701,441,9.94498e-06
"325189","P1437","P1668",1976,1987,0.1917834,635,1.124313e-06
"325222","P1437","P1743",1976,1982,0.2407486,278,4.99615e-05
"328411","P1462","P1484",1976,1987,0.2079768,1062,7.668173e-12
"328415","P1462","P1493",1976,1987,0.3887868,538,7.396249e-21
"328417","P1462","P1495",1976,1987,0.3922148,501,7.159319e-20
"328418","P1462","P1496",1976,1987,0.458542,562,1.441662e-30
"328437","P1462","P1530",1976,1987,0.3512224,536,5.253621e-17
"328438","P1462","P1532",1976,1987,0.1544626,554,0.0002629252
"328452","P1462","P1558",1976,1987,-0.2925475,966,1.622662e-20
"328453","P1462","P1559",1976,1987,-0.3346233,890,1.001252e-24
"328455","P1462","P1561",1976,1987,-0.09361237,952,0.003841183
"328457","P1462","P1563",1976,1987,0.1804167,561,1.715369e-05
"328458","P1462","P1564",1976,1987,0.654519,491,2.238372e-61
"328460","P1462","P1566",1984,1987,0.408419,181,1.146348e-08
"328461","P1462","P1567",1976,1987,0.4077936,597,2.521021e-25
"328470","P1462","P1580",1976,1987,0.2720707,585,2.184896e-11
"328474","P1462","P1588",1976,1987,0.1492286,599,0.0002471408
"328475","P1462","P1589",1976,1987,0.1901891,577,4.211778e-06
"328476","P1462","P1593",1983,1987,0.2503989,189,0.0005106508
"328477","P1462","P1595",1976,1987,0.5311909,559,5.066192e-42
"328478","P1462","P1596",1976,1987,0.5901887,577,1.922654e-55
"328480","P1462","P1601",1976,1987,0.4037529,624,7.248113e-26
"328481","P1462","P1602",1976,1987,0.1447586,640,0.000238458
"328485","P1462","P1606",1976,1987,0.302199,582,9.35854e-14
"328486","P1462","P1607",1976,1987,0.3146181,523,1.762058e-13
"328487","P1462","P1608",1976,1987,0.4359325,595,5.40326e-29
"328488","P1462","P1609",1976,1987,0.221507,563,1.094709e-07
"328489","P1462","P1613",1976,1987,0.2058598,558,9.364261e-07
"328494","P1462","P1619",1977,1987,0.4831994,475,3.6879e-29
"328496","P1462","P1629",1976,1987,0.205824,811,3.301045e-09
"328497","P1462","P1630",1976,1987,0.4959523,775,2.352701e-49
"328498","P1462","P1631",1976,1987,0.1808644,586,1.056394e-05
"328499","P1462","P1632",1976,1987,0.4261305,634,2.334105e-29
"328500","P1462","P1633",1976,1987,0.607574,664,3.041205e-68
"328501","P1462","P1634",1976,1987,0.4479981,703,5.303588e-36
"328504","P1462","P1640",1976,1987,0.4074319,860,1.005942e-35
"328505","P1462","P1641",1976,1987,0.535048,562,6.106329e-43
"328506","P1462","P1642",1976,1987,0.3448041,533,2.519343e-16
"328507","P1462","P1643",1976,1987,0.6085382,926,6.725125e-95
"328515","P1462","P1654",1976,1987,0.407814,760,8.109263e-32
"328518","P1462","P1657",1976,1987,0.4716967,513,8.814702e-30
"328524","P1462","P1668",1976,1987,0.1628584,698,1.533259e-05
"328545","P1462","P1705",1976,1984,0.2739666,416,1.346413e-08
"328562","P1462","P1741",1979,1982,0.3669088,192,1.653816e-07
"328564","P1462","P1743",1976,1982,0.4609979,333,6.324371e-19
"329894","P1469","P1629",1976,1987,0.2284204,747,2.679699e-10
"329895","P1469","P1630",1976,1987,0.2506871,752,3.064535e-12
"329896","P1469","P1632",1976,1987,0.2457812,592,1.355437e-09
"329898","P1469","P1634",1976,1987,0.3126364,670,1.172479e-16
"329902","P1469","P1640",1976,1987,0.3141225,840,1.081976e-20
"329905","P1469","P1643",1976,1987,0.4180036,923,2.452012e-40
"329915","P1469","P1654",1976,1987,0.2298804,695,8.694655e-10
"331811","P1480","P1484",1976,1987,0.2900108,1004,6.588433e-21
"331813","P1480","P1496",1976,1987,0.1084135,546,0.01124699
"331817","P1480","P1503",1976,1987,-0.1081802,563,0.01020822
"331855","P1480","P1566",1984,1987,0.1533695,189,0.0351196
"331875","P1480","P1596",1976,1987,0.1075951,560,0.01083811
